매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2023-07-03,16450.0,아비코전자,036010,KR,5.0,1,ewha,2023-04-08,15070.0,2023-08-01,16670.0,29,0.73,s_rebalance_exit
2023-07-03,18762.0,하나마이크론,067310,KR,5.0,1,ewha,2023-04-08,24600.0,2023-08-01,18249.0,29,-3.32,s_rebalance_exit
2023-07-03,19290.0,레이크머티리얼즈,281740,KR,5.0,1,ewha,2023-04-08,10900.0,2023-08-01,20400.0,29,5.12,s_rebalance_exit
2023-07-03,55700.0,에스앤에스텍,101490,KR,5.0,1,star,2023-05-03,88000.0,2023-08-01,54200.0,29,-3.28,s_rebalance_exit
2023-07-03,17610.0,태웅,044490,KR,5.0,1,smic,2023-05-05,28600.0,2023-08-01,17050.0,29,-3.76,s_rebalance_exit
2023-07-03,25550.0,진시스템,363250,KR,5.0,1,smic,2023-05-05,32800.0,2023-08-01,25650.0,29,-0.21,s_rebalance_exit
2023-07-03,12030.0,HD현대인프라코어,042670,KR,5.0,1,ewha|star,2023-05-24|2023-05-27,14900.0|15700.0,2023-08-01,12450.0,29,2.87,s_rebalance_exit
2023-07-03,52200.0,씨앤씨인터내셔널,352480,KR,5.0,1,ewha,2023-05-24,59400.0,2023-08-01,43500.0,29,-17.17,s_rebalance_exit
2023-07-03,54000.0,HL만도,204320,KR,5.0,1,ewha,2023-05-27,63300.0,2023-08-01,46400.0,29,-14.59,s_rebalance_trim
2023-07-03,56700.0,ISC,095340,KR,5.0,1,star|voera,2021-11-17|2023-05-22,51000.0|55000.0,2023-08-01,101000.0,29,77.06,s_rebalance_trim
2023-07-03,118000.0,HD한국조선해양,009540,KR,5.0,1,voera,2022-07-29,120000.0,2023-08-01,124000.0,29,4.46,s_rebalance_trim
2023-07-03,52000.0,경동나비엔,009450,KR,5.0,1,star,2022-08-03,80300.0,2023-08-01,58000.0,29,10.87,s_rebalance_trim
2023-07-03,28700.0,제이브이엠,054950,KR,5.0,1,star,2022-08-03,26320.0,2023-08-01,34900.0,29,20.87,s_rebalance_trim
2023-07-03,12910.0,바디텍메드,206640,KR,5.0,1,star,2022-09-20,33370.0,2023-08-01,14520.0,29,11.8,s_rebalance_trim
2023-07-03,28786.0,이수페타시스,007660,KR,5.0,1,ewha|smic,2022-11-05|2023-03-11,7600.0|15600.0,2023-08-01,37246.0,29,28.61,s_rebalance_trim
2023-07-03,5800.0,코스맥스엔비티,222040,KR,5.0,1,star,2022-11-22,9660.0,2023-08-01,5370.0,29,-7.97,s_rebalance_trim
2023-07-03,32565.0,루닛,328130,KR,5.0,1,smic,2023-05-19,27766.23,2023-08-01,39422.0,29,20.33,s_rebalance_trim
2023-06-01,56300.0,티앤엘,340570,KR,5.0,1,star|voera,2020-11-20|2023-05-03,63300.0|105000.0,2023-07-03,55500.0,32,-2.01,s_rebalance_exit
2023-06-01,274000.0,하이브,352820,KR,5.0,1,ewha|smic|star|voera,2021-11-06|2022-05-28|2022-12-21|2023-02-08,628000.0|381500.0|223000.0|229500.0,2023-07-03,282500.0,32,2.48,s_rebalance_exit
2023-06-01,165100.0,세아제강지주,003030,KR,5.0,1,smic,2021-12-04,154000.0,2023-07-03,207500.0,32,24.93,s_rebalance_exit
2023-06-01,13324.0,맥쿼리인프라,088980,KR,5.0,1,star,2022-05-19,16500.0,2023-07-03,12667.0,32,-5.5,s_rebalance_exit
2023-06-01,10340.0,씨티씨바이오,060590,KR,5.0,1,star,2022-08-03,19150.0,2023-07-03,9940.0,32,-4.44,s_rebalance_exit
2023-06-01,13020.0,성광벤드,014620,KR,5.0,1,ewha,2022-08-13,17800.0,2023-07-03,15000.0,32,14.52,s_rebalance_exit
2023-06-01,129200.0,오리온,271560,KR,5.0,1,ewha,2022-08-13,161500.0,2023-07-03,119700.0,32,-7.91,s_rebalance_exit
2023-06-01,22250.0,명신산업,009900,KR,5.0,1,star,2022-08-16,26760.0,2023-07-03,24200.0,32,8.11,s_rebalance_exit
2023-06-01,110700.0,대웅제약,069620,KR,5.0,1,ewha,2022-09-07,225000.0,2023-07-03,95300.0,32,-14.43,s_rebalance_exit
2023-06-01,26750.0,HPSP,403870,KR,5.0,1,smic,2022-10-08,22275.0,2023-07-03,28800.0,32,7.02,s_rebalance_exit
2023-06-01,11970.0,우리금융지주,316140,KR,5.0,1,smic,2022-11-04,14700.0,2023-07-03,11820.0,32,-1.84,s_rebalance_exit
2023-06-01,15620.0,젬백스,082270,KR,5.0,1,star,2022-11-23,20550.0,2023-07-03,14110.0,32,-10.21,s_rebalance_exit
2023-06-01,7803.0,SNT에너지,100840,KR,5.0,1,smic|star,2022-12-02|2023-05-24,12884.09|11505.28,2023-07-03,8546.0,32,8.87,s_rebalance_exit
2023-06-01,51500.0,한국항공우주,047810,KR,5.0,1,smic,2022-12-03,67000.0,2023-07-03,53500.0,32,3.26,s_rebalance_exit
2023-06-01,22250.0,케이엔제이,272110,KR,5.0,1,ewha,2023-02-11,18100.0,2023-07-03,22750.0,32,1.63,s_rebalance_exit
2023-06-01,17910.0,텔레칩스,054450,KR,5.0,1,ewha,2023-04-08,22310.0,2023-07-03,18960.0,32,5.23,s_rebalance_exit
2023-06-01,79500.0,씨에스윈드,112610,KR,5.0,1,ewha|kuvic|star|voera|yig,2023-05-27|2021-05-14|2022-05-18|2022-07-21|2022-11-24,103200.0|90900.0|79200.0|66210.0|113000.0,2023-07-03,86300.0,32,7.9,s_rebalance_trim
2023-06-01,35750.0,에스엘,005850,KR,5.0,1,ewha|smic|star,2021-04-10|2021-05-29|2023-03-16,50000.0|39000.0,2023-07-03,37000.0,32,2.88,s_rebalance_trim
2023-06-01,49300.0,ISC,095340,KR,5.0,1,star|voera,2021-11-17|2023-05-22,51000.0|55000.0,2023-07-03,56700.0,32,14.32,s_rebalance_trim
2023-06-01,9120.0,파트론,091700,KR,5.0,1,ewha,2022-02-12,17100.0,2023-07-03,9160.0,32,-0.16,s_rebalance_trim
2023-06-01,54500.0,두산밥캣,241560,KR,5.0,1,ewha,2022-03-12,51300.0,2023-07-03,58700.0,32,7.06,s_rebalance_trim
2023-06-01,26050.0,한미반도체,042700,KR,5.0,1,voera,2022-03-30,40200.0,2023-07-03,30400.0,32,16.0,s_rebalance_trim
2023-06-01,122200.0,JYP Ent.,035900,KR,5.0,1,ewha|smic,2022-04-09|2022-08-13,92400.0|75100.0,2023-07-03,130800.0,32,6.4,s_rebalance_trim
2023-06-01,67200.0,영원무역홀딩스,009970,KR,5.0,1,smic,2022-06-02,85000.0,2023-07-03,77400.0,32,14.49,s_rebalance_trim
2023-06-01,97100.0,HD한국조선해양,009540,KR,5.0,1,voera,2022-07-29,120000.0,2023-07-03,118000.0,32,20.8,s_rebalance_trim
2023-06-01,23200.0,제이브이엠,054950,KR,5.0,1,star,2022-08-03,26320.0,2023-07-03,28700.0,32,22.97,s_rebalance_trim
2023-06-01,34100.0,엘앤씨바이오,290650,KR,5.0,1,ewha,2022-08-13,38250.0,2023-07-03,34550.0,32,0.71,s_rebalance_trim
2023-06-01,13760.0,이수페타시스,007660,KR,5.0,1,ewha|smic,2022-11-05|2023-03-11,7600.0|15600.0,2023-07-03,28786.0,32,107.95,s_rebalance_trim
2023-06-01,5280.0,코스맥스엔비티,222040,KR,5.0,1,star,2022-11-22,9660.0,2023-07-03,5800.0,32,9.19,s_rebalance_trim
2023-06-01,57424.0,유한양행,000100,KR,5.0,1,ewha,2023-03-11,79300.0,2023-07-03,58860.0,32,1.89,s_rebalance_trim
2023-06-01,16210.0,화신,010690,KR,5.0,1,star,2023-03-15,17620.0,2023-07-03,18230.0,32,11.79,s_rebalance_trim
2023-06-01,16610.0,아비코전자,036010,KR,5.0,1,ewha,2023-04-08,15070.0,2023-07-03,16450.0,32,-1.56,s_rebalance_trim
2023-04-03,47074.0,비나텍,126340,KR,5.0,1,ewha|star,2021-05-22|2022-10-31,51800.0|65400.0,2023-06-01,53977.0,59,13.98,s_rebalance_exit
2023-05-01,17.87,CHGG,CHGG,US,5.0,1,smic,2021-11-20,43.5,2023-06-01,9.03,31,-49.77,s_rebalance_exit
2023-05-01,37.1,INMD,INMD,US,5.0,1,smic,2021-11-30,172.11,2023-06-01,31.46,31,-15.71,s_rebalance_exit
2023-04-03,33000.0,에스피지,058610,KR,5.0,1,star,2022-04-28,21100.0,2023-06-01,33650.0,59,1.36,s_rebalance_exit
2023-04-03,11320.0,LS ELECTRIC,010120,KR,5.0,1,star,2022-06-22,13740.0,2023-06-01,12800.0,59,12.4,s_rebalance_exit
2023-04-03,231000.0,에코프로비엠,247540,KR,5.0,1,ewha,2022-08-13,181600.0,2023-06-01,249500.0,59,7.36,s_rebalance_exit
2023-04-03,22700.0,TKG휴켐스,069260,KR,5.0,1,ewha,2022-09-07,28188.0,2023-06-01,22650.0,59,-0.82,s_rebalance_exit
2023-04-03,50279.0,코스모화학,005420,KR,5.0,1,ewha,2022-11-26,35100.0,2023-06-01,48705.0,59,-3.71,s_rebalance_exit
2023-04-03,385000.0,POSCO홀딩스,005490,KR,5.0,1,smic,2022-12-02,365000.0,2023-06-01,361000.0,59,-6.8,s_rebalance_exit
2023-04-03,43750.0,두산밥캣,241560,KR,5.0,1,ewha,2022-03-12,51300.0,2023-06-01,54500.0,59,23.83,s_rebalance_trim
2023-04-03,21200.0,한미반도체,042700,KR,5.0,1,voera,2022-03-30,40200.0,2023-06-01,26050.0,59,22.14,s_rebalance_trim
2023-05-01,40.1375,ANET,ANET,US,5.0,1,smic,2022-11-19,,2023-06-01,41.45,31,2.65,s_rebalance_trim
2023-04-03,66500.0,넥스틴,348210,KR,5.0,1,smic,2021-10-16,72400.0,2023-05-01,64500.0,28,-3.59,s_rebalance_exit
2023-04-03,132000.0,효성화학,298000,KR,5.0,1,ewha,2022-02-12,408000.0,2023-05-01,106500.0,28,-19.8,s_rebalance_exit
2023-04-03,29200.0,인바디,041830,KR,5.0,1,smic,2022-05-07,43000.0,2023-05-01,27700.0,28,-5.71,s_rebalance_exit
2023-04-03,12438.0,맥쿼리인프라,088980,KR,5.0,1,star,2022-05-19,16500.0,2023-05-01,12380.0,28,-1.06,s_rebalance_exit
2023-04-03,49.7597,STNG,STNG,US,5.0,1,smic,2022-05-21,44.66,2023-05-01,47.5942,28,-4.92,s_rebalance_exit
2023-04-03,14350.0,태경케미컬,006890,KR,5.0,1,ewha,2022-05-28,21250.0,2023-05-01,14130.0,28,-2.12,s_rebalance_exit
2023-04-03,64100.0,영원무역홀딩스,009970,KR,5.0,1,smic,2022-06-02,85000.0,2023-05-01,64700.0,28,0.33,s_rebalance_exit
2023-04-03,80500.0,LS,006260,KR,5.0,1,smic,2022-06-03,163000.0,2023-05-01,89600.0,28,10.64,s_rebalance_exit
2023-04-03,10180.0,씨티씨바이오,060590,KR,5.0,1,star,2022-08-03,19150.0,2023-05-01,9700.0,28,-5.29,s_rebalance_exit
2023-04-03,21700.0,명신산업,009900,KR,5.0,1,star,2022-08-16,26760.0,2023-05-01,18020.0,28,-17.46,s_rebalance_exit
2023-04-03,24950.0,HPSP,403870,KR,5.0,1,smic,2022-10-08,22275.0,2023-05-01,21500.0,28,-14.34,s_rebalance_exit
2023-04-03,31900.0,삼성E&A,028050,KR,5.0,1,smic|star,2022-11-03|2022-12-03,35250.0|33800.0,2023-05-01,29100.0,28,-9.32,s_rebalance_exit
2023-04-03,340000.0,엘앤에프,066970,KR,5.0,1,ewha|star,2022-11-25|2022-12-22,261600.0|457300.0,2023-05-01,265000.0,28,-22.53,s_rebalance_exit
2023-04-03,93200.0,에스엠,041510,KR,5.0,1,ewha,2023-02-08,135600.0,2023-05-01,107200.0,28,14.33,s_rebalance_exit
2023-04-03,6390.0,원텍,336570,KR,5.0,1,ewha,2023-02-08,6200.0,2023-05-01,6320.0,28,-1.69,s_rebalance_exit
2023-04-03,18040.0,케이엔제이,272110,KR,5.0,1,ewha,2023-02-11,18100.0,2023-05-01,16930.0,28,-6.72,s_rebalance_exit
2023-02-01,17100.0,인크로스,216050,KR,5.0,1,ewha,2021-11-27,70950.0,2023-04-03,19070.0,61,10.85,s_rebalance_exit
2023-03-01,35.35,INMD,INMD,US,5.0,1,smic,2021-11-30,172.11,2023-04-03,31.96,33,-10.13,s_rebalance_exit
2023-02-01,159000.0,롯데칠성,005300,KR,5.0,1,ewha,2022-03-12,242000.0,2023-04-03,164300.0,61,2.71,s_rebalance_exit
2023-02-01,21939.0,인터로조,119610,KR,5.0,1,smic,2022-04-09,45500.0,2023-04-03,21577.0,61,-2.24,s_rebalance_exit
2023-02-01,8850.0,제이시스메디칼,287410,KR,5.0,1,ewha|yig,2022-04-09|2022-11-09,12250.0|15100.0,2023-04-03,8610.0,61,-3.29,s_rebalance_exit
2023-02-01,140400.0,골프존,215000,KR,5.0,1,smic,2022-05-11,268300.0,2023-04-03,128000.0,61,-9.38,s_rebalance_exit
2023-03-01,56.6726,EAF,EAF,US,5.0,1,smic,2022-05-21,,2023-04-03,48.6906,33,-14.6,s_rebalance_exit
2023-02-01,23600.0,루트로닉,085370,KR,5.0,1,star,2022-05-28,28950.0,2023-04-03,25450.0,61,7.19,s_rebalance_exit
2023-02-01,12000.0,바디텍메드,206640,KR,5.0,1,star,2022-09-20,33370.0,2023-04-03,10650.0,61,-11.78,s_rebalance_exit
2023-02-01,40100.0,HD현대일렉트릭,267260,KR,5.0,1,ewha,2022-10-07,44250.0,2023-04-03,38400.0,61,-4.81,s_rebalance_exit
2023-02-01,81300.0,레인보우로보틱스,277810,KR,5.0,1,star,2022-10-27,48100.0,2023-04-03,124700.0,61,52.46,s_rebalance_exit
2023-02-01,8429.0,넥스트칩,396270,KR,5.0,1,star,2022-11-01,20450.0,2023-04-03,8722.0,61,2.86,s_rebalance_exit
2023-02-01,7585.0,이수페타시스,007660,KR,5.0,1,smic,2022-11-05,7600.0,2023-04-03,9647.0,61,26.42,s_rebalance_exit
2023-03-01,35.39,MP,MP,US,5.0,1,smic,2022-11-18,51.4,2023-04-03,28.5,33,-19.95,s_rebalance_exit
2023-03-01,35.597,NE,NE,US,5.0,1,smic,2022-11-18,47.16,2023-04-03,35.1358,33,-1.89,s_rebalance_exit
2023-02-01,22050.0,인바디,041830,KR,5.0,1,smic,2022-05-07,43000.0,2023-04-03,29200.0,61,31.63,s_rebalance_trim
2023-02-01,61200.0,영원무역홀딩스,009970,KR,5.0,1,smic,2022-06-02,85000.0,2023-04-03,64100.0,61,4.11,s_rebalance_trim
2023-02-01,107100.0,CJ ENM,035760,KR,5.0,1,ewha,2021-08-21,200300.0,2023-03-01,92700.0,28,-13.96,s_rebalance_exit
2023-02-01,23200.0,디앤씨미디어,263720,KR,5.0,1,ewha,2021-08-21,65700.0,2023-03-01,21750.0,28,-6.81,s_rebalance_exit
2023-02-01,189500.0,하이브,352820,KR,5.0,1,smic|star|voera,2021-11-06|2022-05-28|2022-12-21,628000.0|381500.0|223000.0,2023-03-01,185100.0,28,-2.91,s_rebalance_exit
2023-02-01,7920.0,아세아제지,002310,KR,5.0,1,star,2021-11-10,12680.0,2023-03-01,7380.0,28,-7.38,s_rebalance_exit
2023-02-01,2.19,OPEN,OPEN,US,5.0,1,smic,2021-11-20,,2023-03-01,1.44,28,-34.64,s_rebalance_exit
2023-02-01,4500.0,애니플러스,310200,KR,5.0,1,smic,2022-05-07,5310.0,2023-03-01,4800.0,28,6.03,s_rebalance_exit
2023-02-01,252150.0,한미약품,128940,KR,5.0,1,ewha,2022-08-13,425000.0,2023-03-01,254113.0,28,0.17,s_rebalance_exit
2023-02-01,123200.0,오리온,271560,KR,5.0,1,ewha,2022-08-13,161500.0,2023-03-01,125000.0,28,0.85,s_rebalance_exit
2023-02-01,25840.0,보로노이,310210,KR,5.0,1,star,2022-09-20,44080.27,2023-03-01,22154.0,28,-14.78,s_rebalance_exit
2023-02-01,12750.0,케이카,381970,KR,5.0,1,ewha,2022-11-27,20100.0,2023-03-01,12340.0,28,-3.8,s_rebalance_exit
2023-02-01,48200.0,한국항공우주,047810,KR,5.0,1,smic,2022-12-03,67000.0,2023-03-01,45100.0,28,-6.99,s_rebalance_exit
2023-02-01,18150.0,파라다이스,034230,KR,5.0,1,star,2023-01-18,27700.0,2023-03-01,16740.0,28,-8.32,s_rebalance_exit
2023-02-01,34.6234,NE,NE,US,5.0,1,smic,2022-11-18,47.16,2023-03-01,35.597,28,2.2,s_rebalance_trim
2022-12-01,29.81,CHGG,CHGG,US,5.0,1,smic,2021-11-20,43.5,2023-02-01,20.84,62,-30.51,s_rebalance_exit
2022-12-01,38.65,INMD,INMD,US,5.0,1,smic,2021-11-30,172.11,2023-02-01,35.0,62,-9.99,s_rebalance_exit
2022-12-01,53.8823,EAF,EAF,US,5.0,1,smic,2022-05-21,,2023-02-01,64.7385,62,19.43,s_rebalance_exit
2022-12-01,395500.0,CJ제일제당,097950,KR,5.0,1,ewha|voera,2020-05-17|2021-09-11,395000.0|551000.0,2023-01-02,381000.0,32,-4.24,s_rebalance_exit
2022-12-01,72315.0,인텔리안테크,189300,KR,5.0,1,ewha|smic,2020-09-12|2021-12-04,38850.0|122000.0,2023-01-02,65926.0,32,-9.38,s_rebalance_exit
2022-12-01,141500.0,삼성전기,009150,KR,5.0,1,ewha|star,2021-05-01|2022-04-09,267000.0,2023-01-02,131000.0,32,-7.98,s_rebalance_exit
2022-12-01,40460.0,비나텍,126340,KR,5.0,1,ewha|star,2021-05-22|2022-10-31,51800.0|65400.0,2023-01-02,35394.0,32,-13.05,s_rebalance_exit
2022-12-01,1314267.0,삼성바이오로직스,207940,KR,5.0,1,star|voera,2021-08-17|2022-07-19,1307000.0,2023-01-02,1223019.0,32,-7.5,s_rebalance_exit
2022-12-01,215000.0,현대모비스,012330,KR,5.0,1,ewha,2021-08-21,356000.0,2023-01-02,201000.0,32,-7.07,s_rebalance_exit
2022-12-01,153000.0,F&F,383220,KR,5.0,1,voera,2021-09-17,177800.0,2023-01-02,146000.0,32,-5.15,s_rebalance_exit
2022-12-01,215672.0,포스코퓨처엠,003670,KR,5.0,1,ewha,2021-09-28,192000.0,2023-01-02,178837.0,32,-17.58,s_rebalance_exit
2022-12-01,48800.0,HL만도,204320,KR,5.0,1,ewha,2021-10-09,73400.0,2023-01-02,40900.0,32,-16.69,s_rebalance_exit
2022-12-01,8170.0,LS에코에너지,229640,KR,5.0,1,ewha,2021-10-09,12040.0,2023-01-02,7290.0,32,-11.31,s_rebalance_exit
2022-12-01,7840.0,아세아제지,002310,KR,5.0,1,star,2021-11-10,12680.0,2023-01-02,7850.0,32,-0.47,s_rebalance_exit
2022-12-01,175000.0,세아제강지주,003030,KR,5.0,1,smic,2021-12-04,154000.0,2023-01-02,148000.0,32,-15.94,s_rebalance_exit
2022-12-01,32150.0,쿠콘,294570,KR,5.0,1,ewha|smic,2021-12-04|2022-02-12,104100.0|82900.0,2023-01-02,32750.0,32,1.26,s_rebalance_exit
2022-12-01,85700.0,효성중공업,298040,KR,5.0,1,star,2022-01-04,103150.0,2023-01-02,78900.0,32,-8.49,s_rebalance_exit
2022-12-01,157500.0,롯데칠성,005300,KR,5.0,1,ewha,2022-03-12,242000.0,2023-01-02,175000.0,32,10.45,s_rebalance_exit
2022-12-01,36150.0,두산밥캣,241560,KR,5.0,1,ewha,2022-03-12,51300.0,2023-01-02,34800.0,32,-4.31,s_rebalance_exit
2022-12-01,34800.0,한전KPS,051600,KR,5.0,1,voera,2022-03-29,50200.0,2023-01-02,33450.0,32,-4.46,s_rebalance_exit
2022-12-01,24100.0,에이스토리,241840,KR,5.0,1,voera,2022-03-29,,2023-01-02,25750.0,32,6.21,s_rebalance_exit
2022-12-01,7880.0,제이시스메디칼,287410,KR,5.0,1,ewha|yig,2022-04-09|2022-11-09,12250.0|15100.0,2023-01-02,8560.0,32,7.98,s_rebalance_exit
2022-12-01,7630.0,한솔아이원스,114810,KR,5.0,1,smic,2022-05-07,16450.0,2023-01-02,6630.0,32,-13.63,s_rebalance_exit
2022-12-01,3605.0,애니플러스,310200,KR,5.0,1,smic,2022-05-07,5310.0,2023-01-02,4750.0,32,30.97,s_rebalance_exit
2022-12-01,19950.0,루트로닉,085370,KR,5.0,1,star,2022-05-28,28950.0,2023-01-02,19650.0,32,-2.09,s_rebalance_exit
2022-12-01,57900.0,영원무역홀딩스,009970,KR,5.0,1,smic,2022-06-02,85000.0,2023-01-02,61400.0,32,5.41,s_rebalance_exit
2022-12-01,75800.0,LS,006260,KR,5.0,1,smic,2022-06-03,163000.0,2023-01-02,69500.0,32,-8.86,s_rebalance_exit
2022-12-01,11660.0,LS ELECTRIC,010120,KR,5.0,1,star,2022-06-22,13740.0,2023-01-02,11360.0,32,-3.16,s_rebalance_exit
2022-12-01,37200.0,경동나비엔,009450,KR,5.0,1,star,2022-08-03,80300.0,2023-01-02,34200.0,32,-8.62,s_rebalance_exit
2022-12-01,19600.0,제이브이엠,054950,KR,5.0,1,star,2022-08-03,26320.0,2023-01-02,20800.0,32,5.49,s_rebalance_exit
2022-12-01,251486.0,한미약품,128940,KR,5.0,1,ewha,2022-08-13,425000.0,2023-01-02,295320.0,32,16.73,s_rebalance_exit
2022-12-01,116100.0,에코프로비엠,247540,KR,5.0,1,ewha,2022-08-13,181600.0,2023-01-02,93100.0,32,-20.29,s_rebalance_exit
2022-12-01,117500.0,오리온,271560,KR,5.0,1,ewha,2022-08-13,161500.0,2023-01-02,129000.0,32,9.13,s_rebalance_exit
2022-12-01,400000.0,HS효성첨단소재,298050,KR,5.0,1,star,2022-09-15,616000.0,2023-01-02,333500.0,32,-17.12,s_rebalance_exit
2022-12-01,22523.0,보로노이,310210,KR,5.0,1,star,2022-09-20,44080.27,2023-01-02,28296.0,32,24.88,s_rebalance_exit
2022-12-01,42100.0,HD현대일렉트릭,267260,KR,5.0,1,ewha,2022-10-07,44250.0,2023-01-02,42050.0,32,-0.72,s_rebalance_exit
2022-12-01,34900.0,슈피겐코리아,192440,KR,5.0,1,star,2022-11-03,72740.0,2023-01-02,33100.0,32,-5.73,s_rebalance_exit
2022-12-01,88100.0,S-Oil,010950,KR,5.0,1,smic,2022-11-05,122500.0,2023-01-02,83400.0,32,-5.9,s_rebalance_exit
2022-11-01,11450.0,LG유플러스,032640,KR,5.0,1,smic,2021-05-29,26450.0,2022-12-01,12200.0,30,5.91,s_rebalance_exit
2022-11-01,15950.0,인크로스,216050,KR,5.0,1,ewha,2021-11-27,70950.0,2022-12-01,14900.0,30,-7.14,s_rebalance_exit
2022-11-01,73600.0,엔켐,348370,KR,5.0,1,smic,2021-12-04,174900.0,2022-12-01,65800.0,30,-11.13,s_rebalance_exit
2022-11-01,44.9359,STNG,STNG,US,5.0,1,smic,2022-05-21,44.66,2022-12-01,46.873,30,3.69,s_rebalance_exit
2022-11-01,414500.0,CJ제일제당,097950,KR,5.0,1,ewha|voera,2020-05-17|2021-09-11,395000.0|551000.0,2022-12-01,395500.0,30,-5.16,s_rebalance_trim
2022-11-01,1303965.0,삼성바이오로직스,207940,KR,5.0,1,star|voera,2021-08-17|2022-07-19,1307000.0,2022-12-01,1314267.0,30,0.19,s_rebalance_trim
2022-11-01,219500.0,현대모비스,012330,KR,5.0,1,ewha,2021-08-21,356000.0,2022-12-01,215000.0,30,-2.64,s_rebalance_trim
2022-11-01,193378.0,포스코퓨처엠,003670,KR,5.0,1,ewha,2021-09-28,192000.0,2022-12-01,215672.0,30,10.86,s_rebalance_trim
2022-11-01,35.16,INMD,INMD,US,5.0,1,smic,2021-11-30,172.11,2022-12-01,38.65,30,9.27,s_rebalance_trim
2022-11-01,2895.0,애니플러스,310200,KR,5.0,1,smic,2022-05-07,5310.0,2022-12-01,3605.0,30,23.78,s_rebalance_trim
2022-11-01,101000.0,오리온,271560,KR,5.0,1,ewha,2022-08-13,161500.0,2022-12-01,117500.0,30,15.64,s_rebalance_trim
2022-09-01,10950.0,인선이엔티,060150,KR,5.0,1,ewha|smic,2020-11-21|2021-04-10,21750.0,2022-11-01,8980.0,61,-18.48,s_rebalance_exit
2022-09-01,38450.0,에스엘,005850,KR,5.0,1,ewha|smic,2021-04-10|2021-05-29,50000.0,2022-11-01,30850.0,61,-20.25,s_rebalance_exit
2022-09-01,183000.0,세아제강지주,003030,KR,5.0,1,smic,2021-12-04,154000.0,2022-11-01,133000.0,61,-27.76,s_rebalance_exit
2022-09-01,16500.0,성광벤드,014620,KR,5.0,1,ewha,2022-08-13,17800.0,2022-11-01,13800.0,61,-16.86,s_rebalance_exit
2022-10-03,21.23,CHGG,CHGG,US,5.0,1,smic,2021-11-20,43.5,2022-11-01,21.97,29,2.87,s_rebalance_trim
2022-09-01,19450.0,삼양패키징,272550,KR,5.0,1,smic|star,2019-10-12|2021-09-01,23687.0,2022-10-03,16800.0,32,-14.14,s_rebalance_exit
2022-09-01,68000.0,씨에스윈드,112610,KR,5.0,1,ewha|star|voera|yig,2020-08-22|2021-05-14|2022-05-18|2022-07-21,107000.0|90900.0|79200.0|66210.0,2022-10-03,60700.0,32,-11.27,s_rebalance_exit
2022-09-01,70282.0,인텔리안테크,189300,KR,5.0,1,ewha|smic,2020-09-12|2021-12-04,38850.0|122000.0,2022-10-03,53051.0,32,-24.97,s_rebalance_exit
2022-09-01,65249.0,한화솔루션,009830,KR,5.0,1,ewha|smic,2020-11-28|2021-03-13,60700.0|59700.0,2022-10-03,58887.0,32,-10.29,s_rebalance_exit
2022-09-01,82500.0,KT&G,033780,KR,5.0,1,ewha,2021-03-13,110136.0,2022-10-03,86600.0,32,4.34,s_rebalance_exit
2022-09-01,6800.0,쌍용C&E,003410,KR,5.0,1,smic,2021-05-01,12228.44,2022-10-03,5870.0,32,-14.19,s_rebalance_exit
2022-09-01,9230.0,대림제지,017650,KR,5.0,1,smic,2021-04-10,21500.0,2022-10-03,7690.0,32,-17.18,s_rebalance_exit
2022-09-01,49950.0,KCC글라스,344820,KR,5.0,1,smic,2021-05-01,108000.0,2022-10-03,39950.0,32,-20.5,s_rebalance_exit
2022-09-01,44006.0,비나텍,126340,KR,5.0,1,ewha,2021-05-22,51800.0,2022-10-03,36025.0,32,-18.63,s_rebalance_exit
2022-09-01,9130.0,코엔텍,029960,KR,5.0,1,ewha,2021-09-30,,2022-10-03,8110.0,32,-11.7,s_rebalance_exit
2022-09-01,9760.0,NPC,004250,KR,5.0,1,smic,2021-11-06,9290.0,2022-10-03,6980.0,32,-28.91,s_rebalance_exit
2022-09-01,20700.0,원티드랩,376980,KR,5.0,1,smic,2021-11-06,50900.0,2022-10-03,15600.0,32,-25.09,s_rebalance_exit
2022-09-01,7380.0,아세아제지,002310,KR,5.0,1,star,2021-11-10,12680.0,2022-10-03,6540.0,32,-11.91,s_rebalance_exit
2022-09-01,38300.0,ISC,095340,KR,5.0,1,star,2021-11-17,51000.0,2022-10-03,32200.0,32,-16.43,s_rebalance_exit
2022-09-01,97500.0,대주전자재료,078600,KR,5.0,1,ewha,2021-11-27,142000.0,2022-10-03,79100.0,32,-19.36,s_rebalance_exit
2022-09-01,72900.0,효성중공업,298040,KR,5.0,1,star,2022-01-04,103150.0,2022-10-03,59500.0,32,-18.87,s_rebalance_exit
2022-09-01,34150.0,두산밥캣,241560,KR,5.0,1,ewha,2022-03-12,51300.0,2022-10-03,28500.0,32,-17.04,s_rebalance_exit
2022-09-01,41350.0,한전KPS,051600,KR,5.0,1,voera,2022-03-29,50200.0,2022-10-03,34700.0,32,-16.58,s_rebalance_exit
2022-09-01,10600.0,남해화학,025860,KR,5.0,1,star,2022-04-27,28100.0,2022-10-03,8220.0,32,-22.92,s_rebalance_exit
